proposta;id_x;titulo;votos;state;publicacao;comentarios;url;eixo;id_autor;processo;siglaUf;familiaBeneficiariaPBF;racaCor;gpte;idade_final;sex_final;log1p_votos;log1p_comentarios;cadunico;ocupacao_grupo;cluster_k3;regiao;faixaRendaFamiliarPerCapita;faixaEtaria
Os termos t?cnicos e o acesso a plataformas de projetos de desenvolvimento sustent?vel tendem a ser excludentes com a popula??o rural, principalmente a com pouca escolaridade e mais idade. Al?m disso, os projetos que envolvem compensa??es financeiras aos que preservam, criam modalidades t?cnicas que acabam por desfavorecer os pequenos agricultores. A proposta visa criar mecanismos de capacita??o e inser??o destes pequenos agricultores em projetos que incentivem a prote??o de nascentes e matas.;19230;Cursos de capacita??o e cria??o de modalidade para que pequenos agricultores que preservam  possam ingressar no mercado de cr?ditos de carbono;10;N?o analisado;31/07/2024 15:38;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19230;Biodiversidade, prote??o e restaura??o florestal;970361;Plano Clima;;;;;56;Feminino;2,40E+16;0;N?o cadastrado;nao_especificado;Participantes de baixa mobiliza??o;S;;45 a 59 anos
Mitiga??o: Reduzir as emiss?es de gases de efeito estufa (GEE).;;;;;;;;;;;;;;;;;;;;;;;;
"?	Combate ao desmatamento: Preservar e recuperar florestas, especialmente a Amaz?nia e o Cerrado, que s?o importantes sumidouros de carbono.";;;;;;;;;;;;;;;;;;;;;;;;
"?	Transi??o para energias renov?veis: Explorar o potencial do Brasil em energia solar e outras fontes limpas, reduzindo a depend?ncia de combust?veis f?sseis.";;;;;;;;;;;;;;;;;;;;;;;;
"?	Inova??o no setor agr?cola: Adotar pr?ticas sustent?veis como sistemas de integra??o lavoura-pecu?ria-floresta, plantio direto.""";20205;O Brasil Frente ?s Mudan?as Clim?ticas, Um Plano para o Futuro;0;N?o analisado;17/09/2024 20:22;1;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20205;Educa??o e Conhecimento Cient?fico;971778;Plano Clima;GO;False;Parda;Nenhuma;56;Masculino;0;6,93E+15;Cadastrado;nao_informado;Participantes socioeconomicamente vulner?veis;CO;De R$ 218,01 at? meio sal?rio m?nimo;45 a 59 anos
Acredito que h? necessidade de se melhorar os valores de produtos mais saud?veis para que seu consumo se torne poss?vel!Leites vegetais s?o caros dificultando o acesso ao conhecimento e consumo por crian?as e pessoas que sofrem pela intoler?ncia ? lactose que se quer podem experimentar estas op??es por serem caros, assim como os alimentos sem gl?ten, que s?o car?ssimos e os sem a??car tamb?m!Baixar impostos destes produtos e facilitar este acesso ? sa?de e diminuir gastos p?blicos em doen?as.;19999;Acesso a alimenta??o saud?vel, a sa?de!;3;N?o analisado;10/09/2024 13:36;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19999;Sistemas Alimentares ;987448;Plano Clima;SP;False;Branca;Nenhuma;56;Feminino;1,39E+16;0;Cadastrado;militar_aposentado;Participantes socioeconomicamente vulner?veis;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
Acredito que h? necessidade de se melhorar os valores de produtos mais saud?veis para que seu consumo se torne poss?vel!Leites vegetais s?o caros dificultando o acesso ao conhecimento e consumo por crian?as e pessoas que sofrem pela intoler?ncia ? lactose que se quer podem experimentar estas op??es por serem caros, assim como os alimentos sem gl?ten, que s?o car?ssimos e os sem a??car tamb?m!Baixar impostos destes produtos e facilitar este acesso ? sa?de e diminuir gastos p?blicos em doen?as.;20000;Acesso a alimenta??o saud?vel, a sa?de!;4;N?o analisado;10/09/2024 13:36;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20000;Sistemas Alimentares ;987448;Plano Clima;SP;False;Branca;Nenhuma;56;Feminino;1,61E+16;0;Cadastrado;militar_aposentado;Participantes socioeconomicamente vulner?veis;SE;Superior a meio sal?rio m?nimo;45 a 59 anos
Construir um programa nacional de plantio de ?rvores frut?feras e nativas para fortalecer  a produ??o de alimentos saud?veis e a sustentabilidade ambiental, atuando diretamente no combate a fome e nas mudan?as clim?ticas.;19234;Plantar ?rvores e Produzir alimentos saud?veis;9;Analisado;31/07/2024 19:40;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19234;Sistemas Alimentares ;998093;Plano Clima;;;;;56;Masculino;2,30E+15;0;N?o cadastrado;empregado_privado;Participantes de baixa mobiliza??o;NE;;45 a 59 anos
Os povos tradicionais, matriz africana, ciganos e povos origin?rios resistiram mesmo num sistema de produ??o e consumo que destr?i o meio e n?o respeita a natureza, com sua l?ngua e seus sistemas alimentares saud?veis, resilientes, mas est?o em inseguran?a alimentar por n?o ter terra para produzir pr?ximo donde est?o. Incentivo para a produ??o, log?stica para chegar estes alimentos, intercambiando quem produz adequadamente aos seus princ?pios e o consumo;19845;Garantia do sistema alimentar dos povos e comunidades tradicionais;3;N?o analisado;27/08/2024 00:45;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19845;Sistemas Alimentares ;1003317;Plano Clima;;;;;56;Feminino;1,39E+16;0;N?o cadastrado;empregado_privado;Participantes de baixa mobiliza??o;S;;45 a 59 anos
Fomentar o plantio de esp?cies nativas, em pra?as e parques na zona urbana. Que antes de um empreendimento,  ser erguido eles possam deixar as ?reas destinadas a serem ?reas verdes , pra?as, com a vegeta??o nativa. ;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
"Fomentar tamb?m para preserva??o de bio diversidade corredores ecol?gicos em unidades de conserva?oes municipais""";19306;Bairros Verdes,  cidade sustent?vel ;10;N?o analisado;01/08/2024 23:52;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19306;Biodiversidade, prote??o e restaura??o florestal;1008138;Plano Clima;;;;;56;Masculino;2,40E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;NE;;45 a 59 anos
Parques, pra?as verdes , preservando esp?cies de ?rvores nativas. E cria??o urgente de corredores ecol?gicos em unidades de conserva??o.;19307;Bairros Verdes,  cidade sustent?vel ;6;N?o analisado;01/08/2024 23:56;2;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19307;Biodiversidade, prote??o e restaura??o florestal;1008138;Plano Clima;;;;;56;Masculino;1,95E+16;1,10E+16;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;NE;;45 a 59 anos
Diminuir ao m?ximo libera??o de agr?t?xicos e ca?ar as liven?as libetadas no governo passado. A partir de agora o agro ter? que comprovar a necessidade de qualquer uso de veneno e os org??os de controle te??o que fiscalizar o uso e voibir se necess?rio. Vamos morrer envenenados se isso n?o acontecer.;20021;Projeto Clima 25 anos;0;N?o analisado;10/09/2024 20:27;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20021;Sistemas Alimentares ;1008798;Plano Clima;;;;;56;Feminino;0;0;N?o cadastrado;militar_aposentado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Diminuir ao m?ximo libera??o de agr?t?xicos e ca?ar as liven?as libetadas no governo passado. A partir de agora o agro ter? que comprovar a necessidade de qualquer uso de veneno e os org??os de controle te??o que fiscalizar o uso e voibir se necess?rio. Vamos morrer envenenados se isso n?o acontecer.;20022;Projeto Clima 25 anos;1;N?o analisado;10/09/2024 20:27;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20022;Sistemas Alimentares ;1008798;Plano Clima;;;;;56;Feminino;6,93E+15;0;N?o cadastrado;militar_aposentado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Qualquer industria ou extra??o de recursos naturais ter? que apresentar projeto autosustent?vel para instala??o e manuten??o das atividades. Governo dever? convocar a popula??o, todo dia , para ajudar a fiscalizar e apurar qualquer den?ncia e dando retorno ao cidad?o. Dar conhecimento a popula??o dos empreendimestos que existem no seu distrito e pedir ajuda da popula??o na fiscaliza??o.;20024;Projeto Clima 25 anos;1;N?o analisado;10/09/2024 20:36;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20024;Ind?stria e Minera??o;1008798;Plano Clima;;;;;56;Feminino;6,93E+15;0;N?o cadastrado;militar_aposentado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Repassar os saberes tradicionais junto com a agroecologia de reflorestamento, de preserva??o e de conserva??o e do cuidado com a m?e-terra. Dar continuidade no repasse destes conhecimentos para as gera??es futuras de modo que os saberes dos povos ind?genas sejam aliados na luta contra as consequ?ncias das mudan?as do clima.;19519;Saberes ind?genas aplicados ? agroecologia para o enfrentamento das mudan?as clim?ticas;22;Analisado;13/08/2024 21:23;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19519;"Povos e Comunidades Tradicionais; e Povos Ind?genas";1011013;Plano Clima;MS;True;Ind?gena;Ind?gena;56;Masculino;3,14E+16;0;Cadastrado;nao_informado;Participantes socioeconomicamente vulner?veis;CO;De 0 at? R$ 109;45 a 59 anos
Eu venho trabalhando o tema de acessibilidade para todos, sem distin??o, com foco nas pessoas cegas ou surdas e, especialmente, pessoas idosas que possam ter garantido um envelhecimento mais gentil, ativo e participativo em nosso pa?s.;21339;Envelhecer mais Gentil;54;Analisado;24/10/2024 17:56;6;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21339;Eixo 2 - Fomento ? cultura;1011162;Plano Cultura;;;;;56;Feminino;4,01E+15;1,95E+16;N?o cadastrado;militar_aposentado;Participantes altamente engajados;SE;;45 a 59 anos
Fim do garimpo e controle ambiental da minera??o. Substitui??o econ?mica da minera??o por atividades sustent?veis nos territ?rios.;19129;Controle do garimpo e da minera??o;26;Analisado;24/07/2024 15:38;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19129;Ind?stria e Minera??o;1012838;Plano Clima;;;;;56;Feminino;3,30E+15;0;N?o cadastrado;mei;Participantes de baixa mobiliza??o;CO;;45 a 59 anos
Realiza??o da reforma agr?ria e regulariza??o fundi?ria de todos os assentamentos rurais, das terras ind?genas, dos territ?rios quilombolas e de todos os povos tradicionais. S?o essas comunidades que, em seus territ?rios, ?poder?o nos salvar da hecatombe clim?tica com o desenvolvimento de atividades econ?micas sustent?veis, principalmente a agrofloresta e o turismo. Para que possam realizar essa tarefa, ? necess?rio seguran?a jur?dica na posse de sua terra.;19128;Reforma Agr?ria e regulariza??o fundi?ria de assentamentos rurais e territ?rios ind?genas, quilombolas e demais comunidades tradicionais;63;Analisado;24/07/2024 15:34;2;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19128;Outros;1012838;Plano Clima;;;;;56;Feminino;4,16E+16;1,10E+16;N?o cadastrado;mei;Participantes altamente engajados;CO;;45 a 59 anos
O uso de agrot?xicos ? um dos grandes vil?es no tema das mudan?as clim?ticas. Grande parte dos insumos da agricultura s?o derivados de petr?leo ou outros tipos de minera??o. Desde a explora??o dos recursos minerais componentes, passando pelo custo energ?tico da s?ntese, at? o custo do transporte para chegarem no local do uso mas, principalmente e pouco discutidos, os efeitos do genoc?dio da vida do solo na emiss?o de carbono e interrup??o do processo intenso de fixa??o do carbono que realizam.;19152;Implementa??o do Plano Nacional de Redu??o do Uso de Agrot?xicos;36;N?o analisado;26/07/2024 15:26;1;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19152;Sistemas Alimentares ;1012838;Plano Clima;;;;;56;Feminino;3,61E+16;6,93E+15;N?o cadastrado;mei;Participantes altamente engajados;CO;;45 a 59 anos
Conservar nossas matas ? essencial para cumprir as metas da UNFCCC. A Mata Atl?ntica, um dos cinco hotspots de biodiversidade mais amea?ados do planeta, tem apenas 12% da sua configura??o original e, ainda assim, fala-se de desmatamento e compensa??o. Contudo, restaura??o florestal compensat?ria demanda tempo e recursos, sendo mais barato, ben?fico e sustent?vel preservar o que ainda est? de p?! Portanto, propomos uma ESE com desmatamento zero, que respeite o art. 225 da nossa Constitui??o;18914;Escola de Forma??o de Sargentos do Ex?rcito com desmatamento zero;1023;Analisado;29/06/2024 15:56;112;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/18914;Biodiversidade, prote??o e restaura??o florestal;1013253;Plano Clima;;;;;56;Masculino;6,93E+15;4,73E+15;N?o cadastrado;servidor_publico;Participantes altamente engajados;NE;;45 a 59 anos
Que haja obriga??o tribut?ria de empresas que tenham capital alto e ainda maior impacto sobre a natureza, utiliando-se de bens e recursos naturais para sua produ??o, bem como empresas de minera??o nacionais, internacionais, empresas relacionadas ao agroneg?cio, principalmente ?s que realizam exporta??o seja de origem animal ou vegetal, montadoras de ve?culos, Hidrel?tricas, empresas da transi??o energ?tica (solar e e?lica), empresas de via??o, petrol?feras e demais conforme as atribui??es acima.;18179;Aumento da percentagem de empresas, companhias, ind?strias e grandes produtores no pagamento de tributos e impostos ao Estado.;8;N?o analisado;20/06/2024 18:06;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/18179;Governan?a e sistemas jur?dicos;1013776;Plano Clima;BA;False;Branca;Nenhuma;56;Feminino;2,20E+16;0;Cadastrado;empregado_privado;Participantes socioeconomicamente vulner?veis;NE;Superior a meio sal?rio m?nimo;45 a 59 anos
Em parceria com as universidades, haja um levantamento de povos e comunidades tradicionais antes de realizar leil?es dos territ?rios considerados da Uni?o e que s?o ocupados h? muitos anos por comunidades que s?o atacadas diretamente e que sofrem com o impacto de empreendimentos licenciados erroneamente pelo pr?prio Estado Brasileiro. Sendo essas comunidades as principais respons?veis pela preserva??o ambiental e ecol?gica dos solos brasileiros.;18181;Mapeamento de comunidades existentes no solo brasileiro;13;N?o analisado;20/06/2024 18:15;2;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/18181;"Povos e Comunidades Tradicionais; e Povos Ind?genas";1013776;Plano Clima;BA;False;Branca;Nenhuma;56;Feminino;2,64E+16;1,10E+16;Cadastrado;empregado_privado;Participantes socioeconomicamente vulner?veis;NE;Superior a meio sal?rio m?nimo;45 a 59 anos
Incentivo ao plantio de arvores pelas Prefeituras;19752;Incentivo ao plantio de arvores pelas Prefeituras;4;N?o analisado;23/08/2024 20:59;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19752;Biodiversidade, prote??o e restaura??o florestal;1015094;Plano Clima;;;;;56;Masculino;1,61E+16;0;N?o cadastrado;militar_aposentado;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Forma??o comunit?ria para jovens e mulheres, em cada bairro do pa?s, qualificando-os a participarem efetivamente no combate e mitiga??o dos efeitos clim?ticos. Essa forma??o englobar? temas como sa?de ambiental, preven??o e combate ? inc?ndios, hortas comunit?rias, cuidados com a ?gua, plantio de ?rvores, legisla??o ambiental, gest?o e cidadania ambiental etc. Como resultado dessa forma??o, poder? ser criado em cada bairro do pa?s comit?s aptos a participarem da gesta??o dos extremos clim?ticos.;20202;Protagonismo de jovens e mulheres no enfrentamento aos extremos clim?ticos.;0;N?o analisado;17/09/2024 19:18;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/20202;Educa??o e Conhecimento Cient?fico;1018856;Plano Clima;;;;;56;Feminino;0;0;N?o cadastrado;militar_aposentado;Participantes de baixa mobiliza??o;CO;;45 a 59 anos
Construir portal web educacional e cultural em parceria com EBC;21341;Parceria com EBC para a cria??o de um portal web educacional e cultural;7;N?o analisado;24/10/2024 18:53;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/287/proposals/21341;Eixo 2 - Fomento ? cultura;1020230;Plano Cultura;;;;;56;Masculino;2,08E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;S;;45 a 59 anos
A iniciativa privada (incluindo tamb?m institui??es, ongs, escolas e universidades, etc) precisam ser estimuladas a cumprir metas de menor emiss?o de carbono. Poderia ser criado um tipo de contabilidade que fizesse a compensa??o em impostos. Concretizando isso, o governo federal poder? apresentar melhores resultados aos outros pa?ses, melhorando suas metas NDC (Contribui??o Nacionalmente Determinada).;;;;;;;;;;;;;;;;;;;;;;;;
"Estas iniciativas privadas poder?o estimular seus funcion?rios e volunt?rios a fazerem o mesmo.""";19747;Compensa??o de impostos em troca de menor emiss?o de carbono pela iniciativa privada;4;N?o analisado;23/08/2024 19:34;0;https://brasilparticipativo.presidencia.gov.br/processes/planoclima/f/85/proposals/19747;Instrumentos econ?micos e financeiros;1022448;Plano Clima;;;;;56;Feminino;1,61E+16;0;N?o cadastrado;servidor_publico;Participantes de baixa mobiliza??o;SE;;45 a 59 anos
Direito ao uso da bicicleta mesmo para quem recebe VALE TRANSPORTE.;;;;;;;;;;;;;;;;;;;;;;;;
